INFO:tensorflow:loss = 4.1608124, step = 40500 (33.528 sec)
INFO:tensorflow:loss = 3.207551, step = 40600 (33.519 sec)
INFO:tensorflow:loss = 4.362251, step = 40700 (33.584 sec)
INFO:tensorflow:loss = 3.5347912, step = 40800 (33.505 sec)
INFO:tensorflow:loss = 4.369857, step = 40900 (33.570 sec)
INFO:tensorflow:loss = 4.657452, step = 41000 (88.874 sec)
INFO:tensorflow:loss = 4.233889, step = 41100 (31.486 sec)
INFO:tensorflow:loss = 3.417743, step = 41200 (31.468 sec)
INFO:tensorflow:loss = 4.2322006, step = 41300 (31.582 sec)
INFO:tensorflow:loss = 3.9517426, step = 41400 (31.729 sec)
INFO:tensorflow:loss = 3.7315648, step = 41500 (31.579 sec)
INFO:tensorflow:loss = 4.743921, step = 41600 (31.661 sec)
INFO:tensorflow:loss = 4.6717343, step = 41700 (31.669 sec)
INFO:tensorflow:loss = 3.2845333, step = 41800 (31.770 sec)
INFO:tensorflow:loss = 4.975962, step = 41900 (31.700 sec)
INFO:tensorflow:loss = 4.2035527, step = 42000 (35.812 sec)
INFO:tensorflow:loss = 3.1592054, step = 42100 (31.615 sec)
INFO:tensorflow:loss = 3.8915048, step = 42200 (31.814 sec)
INFO:tensorflow:loss = 4.4172115, step = 42300 (31.660 sec)
INFO:tensorflow:loss = 3.4143107, step = 42400 (31.781 sec)
INFO:tensorflow:loss = 4.365414, step = 42500 (31.654 sec)
INFO:tensorflow:loss = 3.9975576, step = 42600 (31.680 sec)
INFO:tensorflow:loss = 3.7709997, step = 42700 (31.664 sec)
INFO:tensorflow:loss = 4.2190022, step = 42800 (31.650 sec)
INFO:tensorflow:loss = 4.1559443, step = 42900 (31.712 sec)
INFO:tensorflow:loss = 4.5996985, step = 43000 (86.027 sec)
INFO:tensorflow:loss = 3.5928738, step = 43100 (31.623 sec)
INFO:tensorflow:loss = 3.9032104, step = 43200 (31.489 sec)
INFO:tensorflow:loss = 3.6947181, step = 43300 (31.719 sec)
INFO:tensorflow:loss = 4.4626975, step = 43400 (31.744 sec)
INFO:tensorflow:loss = 2.5243785, step = 43500 (31.698 sec)
INFO:tensorflow:loss = 3.7241652, step = 43600 (31.641 sec)
INFO:tensorflow:loss = 3.3786101, step = 43700 (31.583 sec)
INFO:tensorflow:loss = 3.6899245, step = 43800 (31.612 sec)
INFO:tensorflow:loss = 4.5025377, step = 43900 (31.568 sec)
INFO:tensorflow:loss = 3.6504033, step = 44000 (36.146 sec)
INFO:tensorflow:loss = 4.1825376, step = 44100 (31.662 sec)
INFO:tensorflow:loss = 3.2467988, step = 44200 (31.734 sec)
INFO:tensorflow:loss = 3.3381424, step = 44300 (31.647 sec)
INFO:tensorflow:loss = 2.7135968, step = 44400 (31.755 sec)
INFO:tensorflow:loss = 4.475319, step = 44500 (31.707 sec)
INFO:tensorflow:loss = 4.403226, step = 44600 (31.635 sec)
INFO:tensorflow:loss = 4.5123286, step = 44700 (31.624 sec)
INFO:tensorflow:loss = 3.748427, step = 44800 (31.649 sec)
INFO:tensorflow:loss = 3.8624387, step = 44900 (31.671 sec)
INFO:tensorflow:loss = 4.609822, step = 45000 (86.943 sec)
INFO:tensorflow:loss = 4.5676537, step = 45100 (31.692 sec)
INFO:tensorflow:loss = 4.497964, step = 45200 (31.510 sec)
INFO:tensorflow:loss = 4.4546556, step = 45300 (31.498 sec)
INFO:tensorflow:loss = 3.74751, step = 45400 (31.653 sec)
INFO:tensorflow:loss = 4.719558, step = 45500 (31.491 sec)
INFO:tensorflow:loss = 4.3939657, step = 45600 (31.613 sec)
INFO:tensorflow:loss = 4.266754, step = 45700 (31.635 sec)
INFO:tensorflow:loss = 3.7504861, step = 45800 (31.542 sec)
INFO:tensorflow:loss = 3.6265378, step = 45900 (31.654 sec)
INFO:tensorflow:loss = 4.7539706, step = 46000 (36.033 sec)
INFO:tensorflow:loss = 4.5515375, step = 46100 (31.490 sec)
INFO:tensorflow:loss = 4.5770736, step = 46200 (31.784 sec)
INFO:tensorflow:loss = 4.0077434, step = 46300 (31.713 sec)
INFO:tensorflow:loss = 4.0393143, step = 46400 (31.634 sec)
INFO:tensorflow:loss = 4.409798, step = 46500 (31.459 sec)
INFO:tensorflow:loss = 3.7616587, step = 46600 (31.577 sec)
INFO:tensorflow:loss = 2.996141, step = 46700 (31.657 sec)
INFO:tensorflow:loss = 3.584804, step = 46800 (31.657 sec)
INFO:tensorflow:loss = 3.845192, step = 46900 (31.571 sec)
INFO:tensorflow:loss = 4.3423853, step = 47000 (86.398 sec)
INFO:tensorflow:loss = 3.7488873, step = 47100 (31.483 sec)
INFO:tensorflow:loss = 3.8131933, step = 47200 (31.440 sec)
INFO:tensorflow:loss = 3.384765, step = 47300 (31.499 sec)
INFO:tensorflow:loss = 3.3777103, step = 47400 (31.495 sec)
INFO:tensorflow:loss = 3.0097704, step = 47500 (31.622 sec)
INFO:tensorflow:loss = 3.8288043, step = 47600 (31.446 sec)
INFO:tensorflow:loss = 3.4091616, step = 47700 (31.681 sec)
INFO:tensorflow:loss = 3.3109832, step = 47800 (31.599 sec)
INFO:tensorflow:loss = 3.9409444, step = 47900 (31.560 sec)
INFO:tensorflow:loss = 3.8937194, step = 48000 (35.926 sec)
INFO:tensorflow:loss = 4.152357, step = 48100 (31.611 sec)
INFO:tensorflow:loss = 4.568404, step = 48200 (31.995 sec)
INFO:tensorflow:loss = 4.4530487, step = 48300 (31.704 sec)
INFO:tensorflow:loss = 4.010881, step = 48400 (31.641 sec)
INFO:tensorflow:loss = 3.574678, step = 48500 (31.659 sec)
INFO:tensorflow:loss = 3.6677976, step = 48600 (31.584 sec)
INFO:tensorflow:loss = 4.325295, step = 48700 (31.586 sec)
INFO:tensorflow:loss = 4.629862, step = 48800 (31.609 sec)
INFO:tensorflow:loss = 3.3289828, step = 48900 (31.674 sec)
INFO:tensorflow:loss = 3.3507292, step = 49000 (86.636 sec)
INFO:tensorflow:loss = 3.8635178, step = 49100 (31.878 sec)
INFO:tensorflow:loss = 3.904449, step = 49200 (31.531 sec)
INFO:tensorflow:loss = 3.977966, step = 49300 (31.577 sec)
INFO:tensorflow:loss = 3.8629818, step = 49400 (31.546 sec)
INFO:tensorflow:loss = 3.8870103, step = 49500 (31.616 sec)
INFO:tensorflow:loss = 4.384184, step = 49600 (31.637 sec)
INFO:tensorflow:loss = 4.2092633, step = 49700 (31.635 sec)
INFO:tensorflow:loss = 3.8641503, step = 49800 (31.643 sec)
INFO:tensorflow:loss = 3.483116, step = 49900 (31.604 sec)
INFO:tensorflow:loss = 4.4406548, step = 50000 (35.839 sec)
INFO:tensorflow:loss = 3.9863675, step = 50100 (31.603 sec)
INFO:tensorflow:loss = 3.4544225, step = 50200 (31.775 sec)
INFO:tensorflow:loss = 4.1612363, step = 50300 (31.528 sec)
INFO:tensorflow:loss = 4.2295594, step = 50400 (31.746 sec)
INFO:tensorflow:loss = 2.8710902, step = 50500 (31.680 sec)
INFO:tensorflow:loss = 4.328966, step = 50600 (31.574 sec)
INFO:tensorflow:loss = 3.5605392, step = 50700 (31.539 sec)
INFO:tensorflow:loss = 3.6498597, step = 50800 (31.651 sec)
INFO:tensorflow:loss = 3.6890864, step = 50900 (31.586 sec)
INFO:tensorflow:loss = 4.337581, step = 51000 (86.587 sec)
INFO:tensorflow:loss = 3.4565198, step = 51100 (31.462 sec)
INFO:tensorflow:loss = 4.655174, step = 51200 (31.426 sec)
INFO:tensorflow:loss = 2.8805163, step = 51300 (31.551 sec)
INFO:tensorflow:loss = 3.5393424, step = 51400 (31.626 sec)
INFO:tensorflow:loss = 3.3759348, step = 51500 (31.557 sec)
INFO:tensorflow:loss = 3.9823833, step = 51600 (31.551 sec)
INFO:tensorflow:loss = 2.7578743, step = 51700 (31.638 sec)
INFO:tensorflow:loss = 4.2652116, step = 51800 (31.650 sec)
INFO:tensorflow:loss = 4.013456, step = 51900 (31.560 sec)
INFO:tensorflow:loss = 4.166913, step = 52000 (35.975 sec)
INFO:tensorflow:loss = 3.2260466, step = 52100 (31.667 sec)
INFO:tensorflow:loss = 4.235802, step = 52200 (31.986 sec)
INFO:tensorflow:loss = 5.039045, step = 52300 (31.621 sec)
INFO:tensorflow:loss = 3.4343314, step = 52400 (31.617 sec)
INFO:tensorflow:loss = 3.9445539, step = 52500 (31.605 sec)
INFO:tensorflow:loss = 4.1688933, step = 52600 (31.560 sec)
INFO:tensorflow:loss = 4.4963655, step = 52700 (31.556 sec)
INFO:tensorflow:loss = 4.2353945, step = 52800 (31.703 sec)
INFO:tensorflow:loss = 4.0193458, step = 52900 (31.687 sec)
INFO:tensorflow:loss = 3.5905068, step = 53000 (86.526 sec)
INFO:tensorflow:loss = 3.6207619, step = 53100 (31.423 sec)
INFO:tensorflow:loss = 5.1625915, step = 53200 (31.575 sec)
INFO:tensorflow:loss = 4.87971, step = 53300 (31.389 sec)
INFO:tensorflow:loss = 3.2596958, step = 53400 (31.464 sec)
INFO:tensorflow:loss = 4.798583, step = 53500 (31.590 sec)
INFO:tensorflow:loss = 3.3868988, step = 53600 (31.616 sec)
INFO:tensorflow:loss = 3.492376, step = 53700 (31.472 sec)
INFO:tensorflow:loss = 4.40558, step = 53800 (31.608 sec)
INFO:tensorflow:loss = 3.3400881, step = 53900 (31.717 sec)
INFO:tensorflow:loss = 4.355065, step = 54000 (36.150 sec)
INFO:tensorflow:loss = 3.9788363, step = 54100 (31.560 sec)
INFO:tensorflow:loss = 4.163262, step = 54200 (31.794 sec)
INFO:tensorflow:loss = 3.9068544, step = 54300 (31.718 sec)
INFO:tensorflow:loss = 4.746288, step = 54400 (31.530 sec)
INFO:tensorflow:loss = 3.7103078, step = 54500 (31.544 sec)
INFO:tensorflow:loss = 4.8473926, step = 54600 (31.753 sec)
INFO:tensorflow:loss = 4.629106, step = 54700 (31.694 sec)
INFO:tensorflow:loss = 4.9763036, step = 54800 (31.528 sec)
INFO:tensorflow:loss = 4.7885213, step = 54900 (31.514 sec)
INFO:tensorflow:loss = 4.1567726, step = 55000 (87.067 sec)
INFO:tensorflow:loss = 3.4249232, step = 55100 (33.662 sec)
INFO:tensorflow:loss = 3.8639028, step = 55200 (33.540 sec)
INFO:tensorflow:loss = 4.185369, step = 55300 (33.474 sec)
INFO:tensorflow:loss = 4.635592, step = 55400 (33.640 sec)
INFO:tensorflow:loss = 3.7003903, step = 55500 (33.608 sec)
INFO:tensorflow:loss = 4.334324, step = 55600 (33.525 sec)
INFO:tensorflow:loss = 3.7054746, step = 55700 (33.482 sec)
INFO:tensorflow:loss = 4.132218, step = 55800 (33.537 sec)
INFO:tensorflow:loss = 4.689573, step = 55900 (33.578 sec)
INFO:tensorflow:loss = 4.2582126, step = 56000 (37.650 sec)
INFO:tensorflow:loss = 3.403237, step = 56100 (33.537 sec)
INFO:tensorflow:loss = 3.826294, step = 56200 (33.680 sec)
INFO:tensorflow:loss = 4.1397305, step = 56300 (33.490 sec)
INFO:tensorflow:loss = 3.5381274, step = 56400 (33.511 sec)
INFO:tensorflow:loss = 3.4379594, step = 56500 (33.538 sec)
INFO:tensorflow:loss = 2.859654, step = 56600 (33.514 sec)
INFO:tensorflow:loss = 3.192366, step = 56700 (33.581 sec)
INFO:tensorflow:loss = 4.0511317, step = 56800 (33.568 sec)
INFO:tensorflow:loss = 3.6297045, step = 56900 (33.516 sec)
INFO:tensorflow:loss = 4.5127006, step = 57000 (88.713 sec)
INFO:tensorflow:loss = 5.0328197, step = 57100 (31.427 sec)
INFO:tensorflow:loss = 3.179633, step = 57200 (31.448 sec)
INFO:tensorflow:loss = 3.8168216, step = 57300 (31.442 sec)
INFO:tensorflow:loss = 3.6836128, step = 57400 (31.537 sec)
INFO:tensorflow:loss = 3.4089577, step = 57500 (31.565 sec)
INFO:tensorflow:loss = 4.0136395, step = 57600 (31.564 sec)
INFO:tensorflow:loss = 4.4978013, step = 57700 (31.400 sec)
INFO:tensorflow:loss = 4.286453, step = 57800 (31.725 sec)
INFO:tensorflow:loss = 4.055995, step = 57900 (31.594 sec)
INFO:tensorflow:loss = 4.2239513, step = 58000 (35.804 sec)
INFO:tensorflow:loss = 4.8146987, step = 58100 (31.558 sec)
INFO:tensorflow:loss = 4.061129, step = 58200 (31.897 sec)
INFO:tensorflow:loss = 4.604741, step = 58300 (31.700 sec)
INFO:tensorflow:loss = 4.6667705, step = 58400 (31.561 sec)
INFO:tensorflow:loss = 3.1204064, step = 58500 (31.582 sec)
INFO:tensorflow:loss = 2.4916615, step = 58600 (31.536 sec)
INFO:tensorflow:loss = 3.5891783, step = 58700 (31.580 sec)
INFO:tensorflow:loss = 3.6483638, step = 58800 (31.500 sec)
INFO:tensorflow:loss = 3.5288289, step = 58900 (31.496 sec)
INFO:tensorflow:loss = 3.7095525, step = 59000 (86.168 sec)
INFO:tensorflow:loss = 4.3207197, step = 59100 (31.573 sec)
INFO:tensorflow:loss = 3.2973404, step = 59200 (31.473 sec)
INFO:tensorflow:loss = 3.8599174, step = 59300 (31.627 sec)
INFO:tensorflow:loss = 4.33813, step = 59400 (31.490 sec)
INFO:tensorflow:loss = 3.9753013, step = 59500 (31.528 sec)
INFO:tensorflow:loss = 3.3086004, step = 59600 (31.606 sec)
INFO:tensorflow:loss = 3.8456495, step = 59700 (31.492 sec)
INFO:tensorflow:loss = 3.9724603, step = 59800 (31.557 sec)
INFO:tensorflow:loss = 3.8034842, step = 59900 (31.498 sec)
INFO:tensorflow:loss = 4.273073, step = 60000 (35.531 sec)
INFO:tensorflow:loss = 4.646376, step = 60100 (31.569 sec)
INFO:tensorflow:loss = 4.1688013, step = 60200 (31.753 sec)
INFO:tensorflow:loss = 3.907244, step = 60300 (31.658 sec)
INFO:tensorflow:loss = 3.6687322, step = 60400 (31.667 sec)
INFO:tensorflow:loss = 3.1539104, step = 60500 (31.758 sec)
INFO:tensorflow:loss = 3.4516535, step = 60600 (31.639 sec)
INFO:tensorflow:loss = 3.3716338, step = 60700 (31.648 sec)
INFO:tensorflow:loss = 3.5530505, step = 60800 (31.519 sec)
INFO:tensorflow:loss = 3.5119686, step = 60900 (31.517 sec)
INFO:tensorflow:loss = 4.758291, step = 61000 (86.398 sec)
INFO:tensorflow:loss = 4.0167956, step = 61100 (31.578 sec)
INFO:tensorflow:loss = 3.5831447, step = 61200 (31.658 sec)
INFO:tensorflow:loss = 3.016707, step = 61300 (31.670 sec)
INFO:tensorflow:loss = 4.0263066, step = 61400 (31.523 sec)
INFO:tensorflow:loss = 4.490487, step = 61500 (31.533 sec)
INFO:tensorflow:loss = 2.887581, step = 61600 (31.589 sec)
INFO:tensorflow:loss = 4.289629, step = 61700 (31.506 sec)
INFO:tensorflow:loss = 4.176124, step = 61800 (31.625 sec)
INFO:tensorflow:loss = 3.7424436, step = 61900 (31.624 sec)
INFO:tensorflow:loss = 4.2419477, step = 62000 (35.663 sec)
INFO:tensorflow:loss = 4.406527, step = 62100 (31.539 sec)
INFO:tensorflow:loss = 3.901387, step = 62200 (31.812 sec)
INFO:tensorflow:loss = 3.9534414, step = 62300 (31.541 sec)
INFO:tensorflow:loss = 3.654239, step = 62400 (31.611 sec)
INFO:tensorflow:loss = 3.4962375, step = 62500 (31.665 sec)
INFO:tensorflow:loss = 2.980579, step = 62600 (31.623 sec)
INFO:tensorflow:loss = 4.1977625, step = 62700 (31.663 sec)
INFO:tensorflow:loss = 2.9034429, step = 62800 (31.719 sec)
INFO:tensorflow:loss = 4.2042656, step = 62900 (31.659 sec)
INFO:tensorflow:loss = 3.613838, step = 63000 (86.705 sec)
INFO:tensorflow:loss = 4.5494556, step = 63100 (31.489 sec)
INFO:tensorflow:loss = 3.8573666, step = 63200 (31.577 sec)
INFO:tensorflow:loss = 3.9353275, step = 63300 (31.535 sec)
INFO:tensorflow:loss = 4.120803, step = 63400 (31.434 sec)
INFO:tensorflow:loss = 3.4429889, step = 63500 (31.602 sec)
INFO:tensorflow:loss = 3.7491088, step = 63600 (31.486 sec)
INFO:tensorflow:loss = 3.237111, step = 63700 (31.630 sec)
INFO:tensorflow:loss = 3.0353045, step = 63800 (31.650 sec)
INFO:tensorflow:loss = 4.013009, step = 63900 (31.615 sec)
INFO:tensorflow:loss = 3.6470268, step = 64000 (35.982 sec)
INFO:tensorflow:loss = 4.6570687, step = 64100 (31.609 sec)
INFO:tensorflow:loss = 2.8391442, step = 64200 (31.813 sec)
INFO:tensorflow:loss = 4.440828, step = 64300 (31.709 sec)
INFO:tensorflow:loss = 4.5431743, step = 64400 (31.729 sec)
INFO:tensorflow:loss = 3.285961, step = 64500 (31.653 sec)
INFO:tensorflow:loss = 3.6041255, step = 64600 (31.544 sec)
INFO:tensorflow:loss = 3.5502868, step = 64700 (31.607 sec)
INFO:tensorflow:loss = 4.057235, step = 64800 (31.584 sec)
INFO:tensorflow:loss = 4.2800493, step = 64900 (31.551 sec)
INFO:tensorflow:loss = 3.3734906, step = 65000 (86.488 sec)
INFO:tensorflow:loss = 4.241952, step = 65100 (31.455 sec)
INFO:tensorflow:loss = 3.5814407, step = 65200 (31.585 sec)
INFO:tensorflow:loss = 2.7493076, step = 65300 (31.597 sec)
INFO:tensorflow:loss = 3.72569, step = 65400 (31.572 sec)
INFO:tensorflow:loss = 4.1830745, step = 65500 (31.370 sec)
INFO:tensorflow:loss = 4.286036, step = 65600 (31.686 sec)
INFO:tensorflow:loss = 3.9547615, step = 65700 (31.675 sec)
INFO:tensorflow:loss = 4.5326834, step = 65800 (31.451 sec)
INFO:tensorflow:loss = 3.678803, step = 65900 (31.695 sec)
INFO:tensorflow:loss = 3.4398043, step = 66000 (35.927 sec)
INFO:tensorflow:loss = 3.828673, step = 66100 (31.627 sec)
INFO:tensorflow:loss = 3.5407255, step = 66200 (31.662 sec)
INFO:tensorflow:loss = 2.8829966, step = 66300 (31.715 sec)
INFO:tensorflow:loss = 3.9380972, step = 66400 (31.605 sec)
INFO:tensorflow:loss = 3.729321, step = 66500 (31.672 sec)
INFO:tensorflow:loss = 4.6577287, step = 66600 (31.636 sec)
INFO:tensorflow:loss = 3.280293, step = 66700 (31.672 sec)
INFO:tensorflow:loss = 4.704786, step = 66800 (31.620 sec)
INFO:tensorflow:loss = 3.7921798, step = 66900 (31.654 sec)
INFO:tensorflow:loss = 3.568763, step = 67000 (86.705 sec)
INFO:tensorflow:loss = 4.1394243, step = 67100 (31.466 sec)
INFO:tensorflow:loss = 3.473306, step = 67200 (31.605 sec)
INFO:tensorflow:loss = 3.8632014, step = 67300 (31.629 sec)
INFO:tensorflow:loss = 4.2124653, step = 67400 (31.585 sec)
INFO:tensorflow:loss = 3.2941837, step = 67500 (31.601 sec)
INFO:tensorflow:loss = 3.5588481, step = 67600 (31.591 sec)
INFO:tensorflow:loss = 3.6407292, step = 67700 (31.555 sec)
INFO:tensorflow:loss = 3.7563288, step = 67800 (31.690 sec)
INFO:tensorflow:loss = 2.8712347, step = 67900 (31.548 sec)
INFO:tensorflow:loss = 3.6908672, step = 68000 (35.823 sec)
INFO:tensorflow:loss = 3.6239052, step = 68100 (31.532 sec)
INFO:tensorflow:loss = 4.1548095, step = 68200 (31.901 sec)
INFO:tensorflow:loss = 4.288784, step = 68300 (31.572 sec)
INFO:tensorflow:loss = 4.0466056, step = 68400 (31.643 sec)
INFO:tensorflow:loss = 3.849524, step = 68500 (31.638 sec)
INFO:tensorflow:loss = 3.7147572, step = 68600 (31.709 sec)
INFO:tensorflow:loss = 4.290002, step = 68700 (31.652 sec)
INFO:tensorflow:loss = 3.4199836, step = 68800 (31.646 sec)
INFO:tensorflow:loss = 3.2663283, step = 68900 (31.596 sec)
INFO:tensorflow:loss = 3.683079, step = 69000 (86.722 sec)
INFO:tensorflow:loss = 4.477626, step = 69100 (31.496 sec)
INFO:tensorflow:loss = 4.2083592, step = 69200 (31.612 sec)
INFO:tensorflow:loss = 3.6084685, step = 69300 (31.656 sec)
INFO:tensorflow:loss = 3.23444, step = 69400 (31.435 sec)
INFO:tensorflow:loss = 3.1575644, step = 69500 (31.507 sec)
INFO:tensorflow:loss = 4.3954606, step = 69600 (31.710 sec)
INFO:tensorflow:loss = 4.029219, step = 69700 (31.595 sec)
INFO:tensorflow:loss = 4.1726694, step = 69800 (31.605 sec)
INFO:tensorflow:loss = 3.476554, step = 69900 (31.545 sec)
INFO:tensorflow:loss = 3.1113694, step = 70000 (35.869 sec)
INFO:tensorflow:loss = 3.7654703, step = 70100 (31.746 sec)
INFO:tensorflow:loss = 3.794614, step = 70200 (31.672 sec)
INFO:tensorflow:loss = 3.5036206, step = 70300 (31.572 sec)
INFO:tensorflow:loss = 3.8048341, step = 70400 (31.632 sec)
INFO:tensorflow:loss = 4.2983923, step = 70500 (31.589 sec)
INFO:tensorflow:loss = 2.797307, step = 70600 (31.507 sec)
INFO:tensorflow:loss = 4.190152, step = 70700 (31.525 sec)
INFO:tensorflow:loss = 3.5462437, step = 70800 (31.630 sec)
INFO:tensorflow:loss = 3.949168, step = 70900 (31.512 sec)
INFO:tensorflow:loss = 3.953777, step = 71000 (86.684 sec)
INFO:tensorflow:loss = 5.09412, step = 71100 (31.546 sec)
INFO:tensorflow:loss = 3.6059728, step = 71200 (31.552 sec)
INFO:tensorflow:loss = 3.851254, step = 71300 (31.490 sec)
INFO:tensorflow:loss = 4.7898912, step = 71400 (31.529 sec)
INFO:tensorflow:loss = 4.080376, step = 71500 (31.525 sec)
INFO:tensorflow:loss = 3.2414408, step = 71600 (31.658 sec)
INFO:tensorflow:loss = 3.3609922, step = 71700 (31.498 sec)
INFO:tensorflow:loss = 3.6708014, step = 71800 (31.538 sec)
INFO:tensorflow:loss = 4.475193, step = 71900 (31.477 sec)
INFO:tensorflow:loss = 3.598131, step = 72000 (35.872 sec)
INFO:tensorflow:loss = 2.5091352, step = 72100 (31.486 sec)
INFO:tensorflow:loss = 3.8481843, step = 72200 (31.858 sec)
INFO:tensorflow:loss = 2.8487008, step = 72300 (31.711 sec)
INFO:tensorflow:loss = 3.5102715, step = 72400 (31.651 sec)
INFO:tensorflow:loss = 3.6377313, step = 72500 (31.629 sec)
INFO:tensorflow:loss = 3.4241798, step = 72600 (31.764 sec)
INFO:tensorflow:loss = 3.9057398, step = 72700 (31.645 sec)
INFO:tensorflow:loss = 3.6334736, step = 72800 (31.728 sec)
INFO:tensorflow:loss = 3.7288625, step = 72900 (31.565 sec)
INFO:tensorflow:loss = 3.9630208, step = 73000 (86.756 sec)
INFO:tensorflow:loss = 3.8525784, step = 73100 (31.556 sec)
INFO:tensorflow:loss = 3.6397734, step = 73200 (31.542 sec)
INFO:tensorflow:loss = 3.2755399, step = 73300 (31.510 sec)
INFO:tensorflow:loss = 4.213744, step = 73400 (31.582 sec)
INFO:tensorflow:loss = 4.3119774, step = 73500 (31.563 sec)
INFO:tensorflow:loss = 3.9839964, step = 73600 (31.565 sec)
INFO:tensorflow:loss = 4.612138, step = 73700 (31.475 sec)
INFO:tensorflow:loss = 3.615689, step = 73800 (31.476 sec)
INFO:tensorflow:loss = 4.3109283, step = 73900 (31.567 sec)
INFO:tensorflow:loss = 4.223438, step = 74000 (35.759 sec)
INFO:tensorflow:loss = 4.1435614, step = 74100 (31.400 sec)
INFO:tensorflow:loss = 4.1593785, step = 74200 (31.794 sec)
INFO:tensorflow:loss = 3.7019014, step = 74300 (31.604 sec)
INFO:tensorflow:loss = 3.1942213, step = 74400 (31.690 sec)
INFO:tensorflow:loss = 3.9637697, step = 74500 (31.547 sec)
INFO:tensorflow:loss = 3.9141452, step = 74600 (31.471 sec)
INFO:tensorflow:loss = 4.4143686, step = 74700 (31.437 sec)
INFO:tensorflow:loss = 3.964565, step = 74800 (31.439 sec)
INFO:tensorflow:loss = 3.8014505, step = 74900 (31.534 sec)
INFO:tensorflow:loss = 3.7680004, step = 75000 (86.800 sec)
INFO:tensorflow:loss = 4.1894903, step = 75100 (31.525 sec)
INFO:tensorflow:loss = 3.5318847, step = 75200 (31.447 sec)
INFO:tensorflow:loss = 3.641412, step = 75300 (31.479 sec)
INFO:tensorflow:loss = 4.0513587, step = 75400 (31.700 sec)
INFO:tensorflow:loss = 4.3545837, step = 75500 (31.611 sec)
INFO:tensorflow:loss = 3.6549017, step = 75600 (31.525 sec)
INFO:tensorflow:loss = 4.219892, step = 75700 (31.596 sec)
INFO:tensorflow:loss = 3.8902116, step = 75800 (31.585 sec)
INFO:tensorflow:loss = 4.455228, step = 75900 (31.616 sec)
INFO:tensorflow:loss = 3.1618006, step = 76000 (35.844 sec)
INFO:tensorflow:loss = 4.0216923, step = 76100 (31.501 sec)
INFO:tensorflow:loss = 3.6742032, step = 76200 (31.840 sec)
INFO:tensorflow:loss = 3.2511597, step = 76300 (31.570 sec)
INFO:tensorflow:loss = 3.9478276, step = 76400 (31.758 sec)
INFO:tensorflow:loss = 3.9492035, step = 76500 (31.580 sec)
INFO:tensorflow:loss = 3.6752028, step = 76600 (31.658 sec)
INFO:tensorflow:loss = 4.232645, step = 76700 (31.611 sec)
INFO:tensorflow:loss = 3.4587855, step = 76800 (31.633 sec)
INFO:tensorflow:loss = 3.3589828, step = 76900 (31.674 sec)
INFO:tensorflow:loss = 4.214257, step = 77000 (86.556 sec)
INFO:tensorflow:loss = 4.5755744, step = 77100 (31.529 sec)
INFO:tensorflow:loss = 3.3187554, step = 77200 (31.567 sec)
INFO:tensorflow:loss = 4.026331, step = 77300 (31.602 sec)
INFO:tensorflow:loss = 3.3726156, step = 77400 (31.582 sec)
INFO:tensorflow:loss = 3.9779637, step = 77500 (31.535 sec)
INFO:tensorflow:loss = 3.0505228, step = 77600 (31.576 sec)
INFO:tensorflow:loss = 3.738298, step = 77700 (31.581 sec)
INFO:tensorflow:loss = 4.084289, step = 77800 (31.631 sec)
INFO:tensorflow:loss = 3.8827174, step = 77900 (31.784 sec)
INFO:tensorflow:loss = 4.2960367, step = 78000 (35.854 sec)
INFO:tensorflow:loss = 2.9234114, step = 78100 (31.584 sec)
INFO:tensorflow:loss = 3.7768464, step = 78200 (31.722 sec)
INFO:tensorflow:loss = 3.8076978, step = 78300 (31.659 sec)
INFO:tensorflow:loss = 3.4691381, step = 78400 (31.662 sec)
INFO:tensorflow:loss = 2.9949756, step = 78500 (31.681 sec)
INFO:tensorflow:loss = 3.94218, step = 78600 (31.609 sec)
INFO:tensorflow:loss = 3.2831423, step = 78700 (31.771 sec)
INFO:tensorflow:loss = 4.5030856, step = 78800 (31.583 sec)
INFO:tensorflow:loss = 4.1733427, step = 78900 (31.722 sec)
INFO:tensorflow:loss = 4.0217943, step = 79000 (86.610 sec)
INFO:tensorflow:loss = 3.6762066, step = 79100 (32.278 sec)
INFO:tensorflow:loss = 4.1714506, step = 79200 (31.552 sec)
INFO:tensorflow:loss = 3.4925973, step = 79300 (31.613 sec)
INFO:tensorflow:loss = 4.128188, step = 79400 (31.642 sec)
INFO:tensorflow:loss = 2.9764116, step = 79500 (31.636 sec)
INFO:tensorflow:loss = 3.3859367, step = 79600 (31.650 sec)
INFO:tensorflow:loss = 3.824571, step = 79700 (31.672 sec)
INFO:tensorflow:loss = 3.7861404, step = 79800 (31.601 sec)
INFO:tensorflow:loss = 4.1050897, step = 79900 (31.525 sec)
INFO:tensorflow:loss = 3.1580737, step = 80000 (35.805 sec)
INFO:tensorflow:loss = 3.643024, step = 80100 (31.331 sec)
INFO:tensorflow:loss = 4.338431, step = 80200 (31.722 sec)
INFO:tensorflow:loss = 4.078676, step = 80300 (31.540 sec)
INFO:tensorflow:loss = 4.2405396, step = 80400 (31.633 sec)
INFO:tensorflow:loss = 3.9164507, step = 80500 (31.685 sec)
INFO:tensorflow:loss = 4.52473, step = 80600 (31.585 sec)
INFO:tensorflow:loss = 4.467993, step = 80700 (31.525 sec)
